video_id,title,publish_date,description,channel_id,tags,category_id,duration,definition,dimension,view_count,like_count,dislike_count,comment_count,live_viewers
cVfEBZnMATo,"Diputada Sarapura, Natalia Silvina - Sesión 31-01-2024 - CP",2024-01-31T19:46:07Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT4M24S,hd,2d,458,8,0,0,0
mqx2Vvv1Fkg,"Diputado Palazzo, Sergio Omar - Sesión 31-01-2024",2024-01-31T19:59:50Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT11M14S,hd,2d,1649,31,0,0,0
g30_oeuGGaQ,"Diputado Hagman, Itaí - Sesión 31-01-2024",2024-01-31T20:09:45Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT12M8S,hd,2d,1475,45,0,0,0
LxzcYzSHwqI,"Diputado Zapata, Carlos - Sesión 31-01-2024",2024-01-31T20:21:35Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M17S,hd,2d,1982,118,0,0,0
tADnLJZnStw,"Diputado Benegas Lynch, Bertie - Sesión 31-01-2024",2024-01-31T20:23:01Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M17S,hd,2d,5409,330,0,0,0
U1jLowvcCLE,"Diputado Santurio, Santiago - Sesión 31-01-2024",2024-01-31T20:29:47Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M,hd,2d,644,44,0,0,0
xGiBG5TmpGw,"Diputada Vidal, María Eugenia - Sesión 31-01-2024",2024-01-31T20:38:34Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M25S,hd,2d,5552,162,0,0,0
PvszrW5rck4,"Diputada Figueroa Casas, Germana - Sesión 31-01-2024",2024-01-31T21:08:02Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M29S,hd,2d,227,6,0,0,0
Nw-ZdSZQwmM,"Diputado De Loredo, Rodrigo - Sesión 31-01-2024",2024-01-31T21:10:59Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.

@diputados.argentina",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT11M52S,hd,2d,29205,614,0,0,0
pV91VWKnU0E,"Diputado Quetglas, Fabio - Sesión 31-01-2024",2024-01-31T21:13:57Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT9M22S,hd,2d,766,7,0,0,0
SccC9pNpMF0,"Diputado Massot, Nicolás - Sesión 31-01-2024",2024-01-31T21:18:06Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT11M11S,hd,2d,9282,128,0,0,0
OB30iKjrULQ,"Diputado López Murphy, Ricardo - Sesión 31-01-2024",2024-01-31T21:30:44Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,"['lopez murphy', 'ley de bases']",25,PT10M55S,hd,2d,73694,1446,0,0,0
pPJ1vky0pro,"Diputada Calletti, Pamela - Sesión 31-01-2024",2024-01-31T21:38:26Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M19S,hd,2d,1487,13,0,0,0
gTcl8As83SY,"Diputado Llancafilo, Osvaldo - Sesión 31-01-2024",2024-01-31T21:41:54Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M34S,hd,2d,811,16,0,0,0
jUY0DSA80Bg,"Diputada Bregman, Myriam - Sesión 31-01-2024",2024-01-31T22:00:56Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT11M21S,hd,2d,1843,64,0,0,0
n6O7Dj7wPD0,"Diputada Píparo, Carolina - Sesión 31-01-2024",2024-01-31T22:01:29Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M28S,hd,2d,6599,138,0,0,0
t8YuWdc6omM,"Diputada Picón Martínez, Nancy - Sesión 31-01-2024",2024-01-31T22:07:44Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M9S,hd,2d,1244,45,0,0,0
SJi0Uj1k5BI,"Diputado Acevedo, Sergio - Sesión 31-01-2024",2024-01-31T22:19:01Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT9M25S,hd,2d,1611,22,0,0,0
ZXy6v8vUwgI,"Diputado Martínez, Álvaro - Sesión 31-01-2024",2024-01-31T22:19:58Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M18S,hd,2d,415,18,0,0,0
Ly-u11T7EyU,"Diputado Espert, José Luis - 2da Intervención - Sesión 31-01-2024",2024-01-31T22:27:13Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M35S,hd,2d,3322,127,0,0,0
R1pyBTjYCZo,"Diputado Falcone, Eduardo - Sesión 31-01-2024",2024-01-31T22:36:18Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M11S,hd,2d,995,28,0,0,0
k_o8rorLcRQ,"Diputado Castagneto, Carlos Daniel - Sesión 31-01-2024",2024-01-31T22:37:58Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M32S,hd,2d,621,17,0,0,0
LF0LucnUXcw,"Diputado Vilca, Alejandro - 2da intervención - Sesión 31-01-2024 - CP",2024-01-31T22:45:30Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT1M55S,hd,2d,425,9,0,0,0
ImU28YucvHk,"Diputado Santilli, Diego - Sesión 31-01-2024",2024-01-31T22:56:43Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M21S,hd,2d,6070,150,0,0,0
UBnaE05sJO0,"Diputado Toniolli, Eduardo - Sesión 31-01-2024",2024-01-31T22:57:54Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M55S,hd,2d,3895,125,0,0,0
Bn2DgHP2bic,"Diputado Monti, Francisco - Sesión 31-01-2024",2024-01-31T23:19:48Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M28S,hd,2d,1013,21,0,0,0
qRuJECi0NXU,"Diputada Osuna, Blanca Inés - Sesión 31-01-2024",2024-01-31T23:20:10Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M54S,hd,2d,460,10,0,0,0
W2Y2yFxKJBU,"Diputada Ibañez, María Cecilia - Sesión 31-01-2024",2024-01-31T23:20:28Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT4M27S,hd,2d,534,20,0,0,0
Eqz1zsAcfSM,"Diputado Cafiero, Santiago - Sesión 31-01-2024",2024-01-31T23:21:51Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M38S,hd,2d,2464,33,0,0,0
yVeN6LDXKuM,"Diputado Lombardi, Hernán - Sesión 31-01-2024",2024-01-31T23:37:15Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M16S,hd,2d,2601,80,0,0,0
lcyTixE-5DE,"Diputado Manes, Facundo - Sesión 31-01-2024",2024-01-31T23:37:57Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,"['facundo manes', 'ley de bases', 'hcdn']",25,PT6M48S,hd,2d,50262,1517,0,0,0
5yXvOsSD42c,"Diputada Toloza Paz, Victoria - Sesión 31-01-2024",2024-01-31T23:48:19Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M35S,hd,2d,6335,107,0,0,0
s7DekkEUvHs,"Diputada Fernández, Molero Daiana - Sesión 31-01-2024",2024-01-31T23:56:40Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M57S,hd,2d,1185,47,0,0,0
fb6NK_cnbfM,"Diputado Arroyo, Daniel - Sesión 31-01-2024",2024-01-31T23:58:14Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M30S,hd,2d,747,22,0,0,0
XDGiqixjm7g,"Diputada Yutrovic, Carolina - Sesión 31-01-2024",2024-02-01T00:15:05Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)
Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M4S,hd,2d,523,10,0,0,0
